policy,cell_code,combo_key,feature,feature_label,n_cycles,cycle_start,cycle_end,value_start,value_end,delta_abs,delta_pct,spearman_rho,spearman_pvalue,slope_per_cycle,slope_per_100_cycles,linear_r2
5_2C_71PER_3C,460628,5_2C_71PER_3C|460628,main_peak_height_dqdv,peak_height,486,1.0,486.0,3.596,1.991,-1.605,-44.632925472747495,-0.9977847818444628,0.0,-0.002863362637954253,-0.2863362637954253,0.94942939227274
5_2C_71PER_3C,460628,5_2C_71PER_3C|460628,main_peak_prominence,peak_prominence,486,1.0,486.0,3.596,1.991,-1.605,-44.632925472747495,-0.9977847818444628,0.0,-0.002863362637954253,-0.2863362637954253,0.94942939227274
5_2C_71PER_3C,460628,5_2C_71PER_3C|460628,main_peak_skewness,peak_skewness,486,1.0,486.0,-0.31,-0.16,0.15,48.387096774193544,0.9851174349772618,0.0,0.0002836612560400109,0.02836612560400109,0.9252904872440441
5_2C_71PER_3C,460628,5_2C_71PER_3C|460628,main_peak_temp_avg_c,peak_temp_avg,486,1.0,486.0,33.38,33.41,0.02999999999999403,0.08987417615336737,0.29840323954760994,1.879737774253073e-11,0.00040196437396488227,0.040196437396488226,0.0955445778792734
5_2C_71PER_3C,460628,5_2C_71PER_3C|460628,main_peak_temp_max_c,peak_temp_max,486,1.0,486.0,36.44,37.23,0.7899999999999991,2.1679473106476377,0.694935773634971,2.47840786157641e-71,0.0012176499905000623,0.12176499905000623,0.4674287080888011
5_2C_71PER_3C,460628,5_2C_71PER_3C|460628,main_peak_temp_min_c,peak_temp_min,486,1.0,486.0,30.53,30.31,-0.22000000000000242,-0.7206026858827462,0.03285909453681822,0.4698507229101071,5.584473385795696e-05,0.005584473385795696,0.0013987142309914713
5_2C_71PER_3C,460628,5_2C_71PER_3C|460628,main_peak_voltage_v,peak_voltage,486,1.0,486.0,3.118,3.045,-0.07299999999999995,-2.341244387427837,-0.9662543350622106,2.9086900904716454e-287,-0.00012630900550627964,-0.012630900550627964,0.8966010968481272
5_2C_71PER_3C,460628,5_2C_71PER_3C|460628,main_peak_width_v,peak_width,486,1.0,486.0,0.331,0.332,0.0010000000000000009,0.3021148036253779,0.5781132664047637,1.1024410939701693e-44,1.0980203373493535e-05,0.0010980203373493536,0.3231940035082048
5_3C_54PER_4C_NEWSTRUCTURE,737259,5_3C_54PER_4C_NEWSTRUCTURE|737259,main_peak_area,peak_area,988,1.0,988.0,1.181,0.795,-0.386,-32.684165961049956,-0.9981233934605379,0.0,-0.0002727654794024279,-0.02727654794024279,0.8716615203561806
5_3C_54PER_4C_NEWSTRUCTURE,737259,5_3C_54PER_4C_NEWSTRUCTURE|737259,main_peak_height_dqdv,peak_height,988,1.0,988.0,3.732,2.435,-1.2970000000000002,-34.753483386923904,-0.9876558127990994,0.0,-0.0009376290444536111,-0.0937629044453611,0.8846056635167376
5_3C_54PER_4C_NEWSTRUCTURE,737259,5_3C_54PER_4C_NEWSTRUCTURE|737259,main_peak_prominence,peak_prominence,988,1.0,988.0,3.732,2.435,-1.2970000000000002,-34.753483386923904,-0.9876558127990994,0.0,-0.0009376290444536111,-0.0937629044453611,0.8846056635167376
5_3C_54PER_4C_NEWSTRUCTURE,737259,5_3C_54PER_4C_NEWSTRUCTURE|737259,main_peak_skewness,peak_skewness,988,1.0,988.0,-0.321,-0.262,0.059,18.38006230529595,0.775907439946113,1.7367587250745058e-199,3.827629937458434e-05,0.0038276299374584337,0.6145299228695112
5_3C_54PER_4C_NEWSTRUCTURE,737259,5_3C_54PER_4C_NEWSTRUCTURE|737259,main_peak_temp_avg_c,peak_temp_avg,988,1.0,988.0,34.73,35.51,0.7800000000000011,2.2458969190901272,0.5015561236053278,4.603478643889302e-64,0.0009267118023346503,0.09267118023346503,0.35646418130624524
5_3C_54PER_4C_NEWSTRUCTURE,737259,5_3C_54PER_4C_NEWSTRUCTURE|737259,main_peak_temp_max_c,peak_temp_max,988,1.0,988.0,37.71,37.94,0.22999999999999687,0.6099177936886685,0.38829670196169086,6.632563092535777e-37,0.0006503293610068547,0.06503293610068547,0.19141011773352712
5_3C_54PER_4C_NEWSTRUCTURE,737259,5_3C_54PER_4C_NEWSTRUCTURE|737259,main_peak_temp_min_c,peak_temp_min,988,1.0,988.0,32.21,33.78,1.5700000000000003,4.874262651350513,0.7682259444584448,3.4054070311353314e-193,0.0015362147174286462,0.1536214717428646,0.6353782503752476
5_3C_54PER_4C_NEWSTRUCTURE,737259,5_3C_54PER_4C_NEWSTRUCTURE|737259,main_peak_voltage_v,peak_voltage,988,1.0,988.0,3.129,3.085,-0.04400000000000004,-1.406200063918186,-0.7699058818292915,1.5031673773878123e-194,-2.8873992590212757e-05,-0.002887399259021276,0.6121894674785517
5_3C_54PER_4C_NEWSTRUCTURE,737259,5_3C_54PER_4C_NEWSTRUCTURE|737259,main_peak_width_v,peak_width,988,1.0,988.0,0.326,0.334,0.008000000000000007,2.453987730061352,0.7017478697684101,2.2871363866230642e-147,8.118081988891526e-06,0.0008118081988891526,0.41274054360273926
5_3C_54PER_4C_NEWSTRUCTURE,737270,5_3C_54PER_4C_NEWSTRUCTURE|737270,main_peak_area,peak_area,1038,1.0,1038.0,1.182,0.767,-0.4149999999999999,-35.10998307952622,-0.9983004750236009,0.0,-0.000287329197340317,-0.0287329197340317,0.8781373572005744
5_3C_54PER_4C_NEWSTRUCTURE,737270,5_3C_54PER_4C_NEWSTRUCTURE|737270,main_peak_height_dqdv,peak_height,1038,1.0,1038.0,3.689,2.39,-1.299,-35.21279479533749,-0.989811234055754,0.0,-0.0009449075639847543,-0.09449075639847543,0.8855875695869959
5_3C_54PER_4C_NEWSTRUCTURE,737270,5_3C_54PER_4C_NEWSTRUCTURE|737270,main_peak_prominence,peak_prominence,1038,1.0,1038.0,3.689,2.39,-1.299,-35.21279479533749,-0.989811234055754,0.0,-0.0009449075639847543,-0.09449075639847543,0.8855875695869959
5_3C_54PER_4C_NEWSTRUCTURE,737270,5_3C_54PER_4C_NEWSTRUCTURE|737270,main_peak_skewness,peak_skewness,1038,1.0,1038.0,-0.326,-0.264,0.062,19.01840490797546,0.7872819112266422,8.639023604213477e-220,3.4567578401569746e-05,0.0034567578401569748,0.6298158765455117
5_3C_54PER_4C_NEWSTRUCTURE,737270,5_3C_54PER_4C_NEWSTRUCTURE|737270,main_peak_temp_avg_c,peak_temp_avg,1038,1.0,1038.0,32.78,31.61,-1.1700000000000017,-3.56924954240391,-0.0846890046264379,0.006330948408410717,-0.0002652699372442285,-0.02652699372442285,0.02686807776837208
5_3C_54PER_4C_NEWSTRUCTURE,737270,5_3C_54PER_4C_NEWSTRUCTURE|737270,main_peak_temp_max_c,peak_temp_max,1038,1.0,1038.0,34.37,31.93,-2.4399999999999977,-7.099214431189985,-0.1860264673547118,1.5510290817733654e-09,-0.0005909422490056558,-0.05909422490056558,0.0901956533828715
5_3C_54PER_4C_NEWSTRUCTURE,737270,5_3C_54PER_4C_NEWSTRUCTURE|737270,main_peak_temp_min_c,peak_temp_min,1038,1.0,1038.0,31.29,31.36,0.07000000000000028,0.2237136465324394,0.11353911035663067,0.0002468992387162127,0.0001471304043716875,0.014713040437168751,0.01016557942272911
5_3C_54PER_4C_NEWSTRUCTURE,737270,5_3C_54PER_4C_NEWSTRUCTURE|737270,main_peak_voltage_v,peak_voltage,1038,1.0,1038.0,3.12,3.077,-0.04300000000000015,-1.378205128205133,-0.8545034368383916,5.779929434340592e-297,-3.5392309877917145e-05,-0.0035392309877917147,0.7140336124695269
5_3C_54PER_4C_NEWSTRUCTURE,737270,5_3C_54PER_4C_NEWSTRUCTURE|737270,main_peak_width_v,peak_width,1038,1.0,1038.0,0.33,0.329,-0.0010000000000000009,-0.3030303030303033,0.31236882388683995,6.292724576494305e-25,3.706833432584271e-06,0.0003706833432584271,0.15217377406237165
5_3C_54PER_4C_NEWSTRUCTURE,737313,5_3C_54PER_4C_NEWSTRUCTURE|737313,main_peak_area,peak_area,1062,1.0,1062.0,1.183,0.811,-0.372,-31.445477599323752,-0.9978546399173261,0.0,-0.00024710753431537834,-0.024710753431537835,0.848345806046757
5_3C_54PER_4C_NEWSTRUCTURE,737313,5_3C_54PER_4C_NEWSTRUCTURE|737313,main_peak_height_dqdv,peak_height,1062,1.0,1062.0,3.781,2.476,-1.3050000000000002,-34.514678656440104,-0.9833092307138372,0.0,-0.0008306882437572904,-0.08306882437572904,0.849852166053119
5_3C_54PER_4C_NEWSTRUCTURE,737313,5_3C_54PER_4C_NEWSTRUCTURE|737313,main_peak_prominence,peak_prominence,1062,1.0,1062.0,3.781,2.476,-1.3050000000000002,-34.514678656440104,-0.9833092307138372,0.0,-0.0008306882437572904,-0.08306882437572904,0.849852166053119
5_3C_54PER_4C_NEWSTRUCTURE,737313,5_3C_54PER_4C_NEWSTRUCTURE|737313,main_peak_skewness,peak_skewness,1062,1.0,1062.0,-0.302,-0.271,0.030999999999999972,10.264900662251646,0.7102059893219714,9.129533229968093e-164,3.0210008744706467e-05,0.0030210008744706467,0.5041503505869269
5_3C_54PER_4C_NEWSTRUCTURE,737313,5_3C_54PER_4C_NEWSTRUCTURE|737313,main_peak_temp_avg_c,peak_temp_avg,1062,1.0,1062.0,33.99,34.81,0.8200000000000003,2.412474257134452,0.41152198602361123,1.1595503989358286e-44,0.000700559100837704,0.07005591008377039,0.27757406911023685
5_3C_54PER_4C_NEWSTRUCTURE,737313,5_3C_54PER_4C_NEWSTRUCTURE|737313,main_peak_temp_max_c,peak_temp_max,1062,1.0,1062.0,36.83,37.09,0.2600000000000051,0.7059462394786998,0.2911035283356272,3.4600716689240226e-22,0.0004720351874515205,0.04720351874515205,0.1282747321487454
5_3C_54PER_4C_NEWSTRUCTURE,737313,5_3C_54PER_4C_NEWSTRUCTURE|737313,main_peak_temp_min_c,peak_temp_min,1062,1.0,1062.0,31.47,33.06,1.5900000000000034,5.052430886558638,0.7221963485390965,6.840383809726534e-172,0.0012259589402421288,0.12259589402421288,0.5763380567354116
5_3C_54PER_4C_NEWSTRUCTURE,737313,5_3C_54PER_4C_NEWSTRUCTURE|737313,main_peak_voltage_v,peak_voltage,1062,1.0,1062.0,3.136,3.093,-0.04300000000000015,-1.3711734693877597,-0.738705752001241,8.298924329549283e-184,-2.581884080502008e-05,-0.002581884080502008,0.5750613696489084
5_3C_54PER_4C_NEWSTRUCTURE,737313,5_3C_54PER_4C_NEWSTRUCTURE|737313,main_peak_width_v,peak_width,1062,1.0,1062.0,0.322,0.335,0.013000000000000012,4.0372670807453455,0.57332441569564,7.860902387640296e-94,5.889643523379502e-06,0.0005889643523379502,0.272194404949884
5_3C_54PER_4C_NEWSTRUCTURE,737350,5_3C_54PER_4C_NEWSTRUCTURE|737350,main_peak_area,peak_area,1157,1.0,1157.0,1.169,0.826,-0.3430000000000001,-29.341317365269465,-0.9976533587007281,0.0,-0.00021822666192229404,-0.021822666192229404,0.8559581393609111
5_3C_54PER_4C_NEWSTRUCTURE,737350,5_3C_54PER_4C_NEWSTRUCTURE|737350,main_peak_height_dqdv,peak_height,1157,1.0,1157.0,3.639,2.512,-1.1269999999999998,-30.9700467161308,-0.9831418762753427,0.0,-0.0007398825989200872,-0.07398825989200872,0.8534129521758946
5_3C_54PER_4C_NEWSTRUCTURE,737350,5_3C_54PER_4C_NEWSTRUCTURE|737350,main_peak_prominence,peak_prominence,1157,1.0,1157.0,3.639,2.512,-1.1269999999999998,-30.9700467161308,-0.9831418762753427,0.0,-0.0007398825989200872,-0.07398825989200872,0.8534129521758946
5_3C_54PER_4C_NEWSTRUCTURE,737350,5_3C_54PER_4C_NEWSTRUCTURE|737350,main_peak_skewness,peak_skewness,1157,1.0,1157.0,-0.328,-0.274,0.05399999999999999,16.46341463414634,0.6512883424091281,1.3285910838150753e-140,2.2443413501062362e-05,0.002244341350106236,0.43074870413697885
5_3C_54PER_4C_NEWSTRUCTURE,737350,5_3C_54PER_4C_NEWSTRUCTURE|737350,main_peak_temp_avg_c,peak_temp_avg,1157,1.0,1157.0,34.68,36.04,1.3599999999999994,3.921568627450979,0.5160261730082057,9.990959703538065e-80,0.0007851330095215172,0.07851330095215171,0.3690958021793437
5_3C_54PER_4C_NEWSTRUCTURE,737350,5_3C_54PER_4C_NEWSTRUCTURE|737350,main_peak_temp_max_c,peak_temp_max,1157,1.0,1157.0,37.76,38.22,0.46000000000000085,1.2182203389830533,0.20195871504822446,4.0995277131171235e-12,0.0003081452163138334,0.03081452163138334,0.07356705824013476
5_3C_54PER_4C_NEWSTRUCTURE,737350,5_3C_54PER_4C_NEWSTRUCTURE|737350,main_peak_temp_min_c,peak_temp_min,1157,1.0,1157.0,32.17,34.74,2.5700000000000003,7.988809449797948,0.8018666553242138,1.3774359904857427e-260,0.0015356049817407084,0.15356049817407083,0.6897726880088342
5_3C_54PER_4C_NEWSTRUCTURE,737350,5_3C_54PER_4C_NEWSTRUCTURE|737350,main_peak_voltage_v,peak_voltage,1157,1.0,1157.0,3.119,3.097,-0.02200000000000024,-0.7053542802180263,-0.7282547187593422,9.015254873234003e-192,-2.1122195003320734e-05,-0.0021122195003320733,0.5679902575190263
5_3C_54PER_4C_NEWSTRUCTURE,737350,5_3C_54PER_4C_NEWSTRUCTURE|737350,main_peak_width_v,peak_width,1157,1.0,1157.0,0.331,0.337,0.006000000000000005,1.8126888217522674,0.6086199476727632,3.452886015395282e-118,5.9732864181074755e-06,0.0005973286418107475,0.33158855460526526
5_3C_54PER_4C_NEWSTRUCTURE,737361,5_3C_54PER_4C_NEWSTRUCTURE|737361,main_peak_area,peak_area,1155,1.0,1155.0,1.138,0.813,-0.32499999999999996,-28.558875219683657,-0.9970339301042056,0.0,-0.00018731287063431052,-0.01873128706343105,0.8545366591553258
5_3C_54PER_4C_NEWSTRUCTURE,737361,5_3C_54PER_4C_NEWSTRUCTURE|737361,main_peak_height_dqdv,peak_height,1155,1.0,1155.0,3.507,2.461,-1.0460000000000003,-29.82606216139151,-0.9836375336743345,0.0,-0.0006180164518935034,-0.06180164518935034,0.8452654755993687
5_3C_54PER_4C_NEWSTRUCTURE,737361,5_3C_54PER_4C_NEWSTRUCTURE|737361,main_peak_prominence,peak_prominence,1155,1.0,1155.0,3.507,2.461,-1.0460000000000003,-29.82606216139151,-0.9836375336743345,0.0,-0.0006180164518935034,-0.06180164518935034,0.8452654755993687
5_3C_54PER_4C_NEWSTRUCTURE,737361,5_3C_54PER_4C_NEWSTRUCTURE|737361,main_peak_skewness,peak_skewness,1155,1.0,1155.0,-0.317,-0.259,0.057999999999999996,18.296529968454255,0.7543906145071223,5.1059736997485014e-213,2.5495629627489556e-05,0.0025495629627489557,0.5582318638795942
5_3C_54PER_4C_NEWSTRUCTURE,737361,5_3C_54PER_4C_NEWSTRUCTURE|737361,main_peak_temp_avg_c,peak_temp_avg,1155,1.0,1155.0,33.05,33.84,0.7900000000000063,2.390317700453877,0.30591657026853153,1.9091403705564663e-26,0.00047394532748922186,0.047394532748922184,0.1544895448063992
5_3C_54PER_4C_NEWSTRUCTURE,737361,5_3C_54PER_4C_NEWSTRUCTURE|737361,main_peak_temp_max_c,peak_temp_max,1155,1.0,1155.0,35.19,35.3,0.10999999999999943,0.3125888036373954,0.17009198385604665,5.998414897908772e-09,0.00018649365602640486,0.018649365602640487,0.02694619225469297
5_3C_54PER_4C_NEWSTRUCTURE,737361,5_3C_54PER_4C_NEWSTRUCTURE|737361,main_peak_temp_min_c,peak_temp_min,1155,1.0,1155.0,31.38,32.93,1.5500000000000007,4.93945188017846,0.5589751887623506,6.721227291412187e-96,0.0009066669958467961,0.0906666995846796,0.4099652883207776
5_3C_54PER_4C_NEWSTRUCTURE,737361,5_3C_54PER_4C_NEWSTRUCTURE|737361,main_peak_voltage_v,peak_voltage,1155,1.0,1155.0,3.111,3.088,-0.02300000000000013,-0.739312118289943,-0.672071612475609,1.247660487174248e-152,-1.788335200807861e-05,-0.001788335200807861,0.4950299458832218
5_3C_54PER_4C_NEWSTRUCTURE,737361,5_3C_54PER_4C_NEWSTRUCTURE|737361,main_peak_width_v,peak_width,1155,1.0,1155.0,0.334,0.338,0.0040000000000000036,1.1976047904191627,0.5135216494808342,1.034895356324175e-78,3.7072718409787737e-06,0.00037072718409787735,0.22380170660254917
5_3C_54PER_4C_NEWSTRUCTURE,737369,5_3C_54PER_4C_NEWSTRUCTURE|737369,main_peak_area,peak_area,939,1.0,939.0,1.175,0.76,-0.41500000000000004,-35.319148936170215,-0.9983295430725259,0.0,-0.0003034859979601294,-0.03034859979601294,0.8634894312615303
5_3C_54PER_4C_NEWSTRUCTURE,737369,5_3C_54PER_4C_NEWSTRUCTURE|737369,main_peak_height_dqdv,peak_height,939,1.0,939.0,3.656,2.34,-1.3160000000000003,-35.995623632385126,-0.9908790189458131,0.0,-0.0010024054059890803,-0.10024054059890802,0.8737421894638766
5_3C_54PER_4C_NEWSTRUCTURE,737369,5_3C_54PER_4C_NEWSTRUCTURE|737369,main_peak_prominence,peak_prominence,939,1.0,939.0,3.656,2.34,-1.3160000000000003,-35.995623632385126,-0.9908790189458131,0.0,-0.0010024054059890803,-0.10024054059890802,0.8737421894638766
5_3C_54PER_4C_NEWSTRUCTURE,737369,5_3C_54PER_4C_NEWSTRUCTURE|737369,main_peak_skewness,peak_skewness,939,1.0,939.0,-0.323,-0.246,0.07700000000000001,23.8390092879257,0.8707177243478209,4.653886456598562e-291,4.876762076562815e-05,0.004876762076562815,0.7193571887709385
5_3C_54PER_4C_NEWSTRUCTURE,737369,5_3C_54PER_4C_NEWSTRUCTURE|737369,main_peak_temp_avg_c,peak_temp_avg,939,1.0,939.0,32.89,33.17,0.28000000000000114,0.8513225904530287,0.4018066699916434,9.621134187697086e-38,0.0006398229194492171,0.06398229194492171,0.2013986076820662
5_3C_54PER_4C_NEWSTRUCTURE,737369,5_3C_54PER_4C_NEWSTRUCTURE|737369,main_peak_temp_max_c,peak_temp_max,939,1.0,939.0,35.33,35.46,0.13000000000000256,0.3679592414378788,0.3819529830649205,5.571255402086297e-34,0.0005355622810426305,0.053556228104263054,0.15327911114382164
5_3C_54PER_4C_NEWSTRUCTURE,737369,5_3C_54PER_4C_NEWSTRUCTURE|737369,main_peak_temp_min_c,peak_temp_min,939,1.0,939.0,30.66,31.32,0.6600000000000001,2.1526418786692765,0.5403598229930685,2.6667027482354853e-72,0.0009787235491942128,0.09787235491942128,0.37773771867318073
5_3C_54PER_4C_NEWSTRUCTURE,737369,5_3C_54PER_4C_NEWSTRUCTURE|737369,main_peak_voltage_v,peak_voltage,939,1.0,939.0,3.118,3.075,-0.042999999999999705,-1.3790891597177586,-0.8041679725177457,6.6625151286061025e-214,-3.3745877756503335e-05,-0.0033745877756503335,0.626313352165297
5_3C_54PER_4C_NEWSTRUCTURE,737369,5_3C_54PER_4C_NEWSTRUCTURE|737369,main_peak_width_v,peak_width,939,1.0,939.0,0.331,0.332,0.0010000000000000009,0.3021148036253779,0.5026514117581334,2.8644676996573787e-61,4.888209350907313e-06,0.0004888209350907314,0.2508865179347648
5_3C_54PER_4C_NEWSTRUCTURE,737378,5_3C_54PER_4C_NEWSTRUCTURE|737378,main_peak_area,peak_area,1314,1.0,1314.0,1.191,0.831,-0.3600000000000001,-30.226700251889177,-0.9982219756506753,0.0,-0.00020769349645482276,-0.020769349645482275,0.8805405166470485
5_3C_54PER_4C_NEWSTRUCTURE,737378,5_3C_54PER_4C_NEWSTRUCTURE|737378,main_peak_height_dqdv,peak_height,1314,1.0,1314.0,3.725,2.528,-1.197,-32.13422818791946,-0.9817257692709921,0.0,-0.0007277894685981622,-0.07277894685981622,0.8797825796646366
5_3C_54PER_4C_NEWSTRUCTURE,737378,5_3C_54PER_4C_NEWSTRUCTURE|737378,main_peak_prominence,peak_prominence,1314,1.0,1314.0,3.725,2.528,-1.197,-32.13422818791946,-0.9817257692709921,0.0,-0.0007277894685981622,-0.07277894685981622,0.8797825796646366
5_3C_54PER_4C_NEWSTRUCTURE,737378,5_3C_54PER_4C_NEWSTRUCTURE|737378,main_peak_skewness,peak_skewness,1314,1.0,1314.0,-0.335,-0.278,0.056999999999999995,17.014925373134325,0.5611985131063061,6.752395954663173e-110,1.8320739789525033e-05,0.0018320739789525033,0.2892410568665875
5_3C_54PER_4C_NEWSTRUCTURE,737378,5_3C_54PER_4C_NEWSTRUCTURE|737378,main_peak_temp_avg_c,peak_temp_avg,1314,1.0,1314.0,34.08,35.04,0.9600000000000009,2.8169014084507067,0.04728486048614591,0.08664585985990512,0.00013817450851247903,0.013817450851247902,0.0169527888612111
5_3C_54PER_4C_NEWSTRUCTURE,737378,5_3C_54PER_4C_NEWSTRUCTURE|737378,main_peak_temp_max_c,peak_temp_max,1314,1.0,1314.0,36.34,36.67,0.3299999999999983,0.9080902586681295,-0.1587192531223029,7.26566662829558e-09,-0.00017851592480940242,-0.017851592480940242,0.02666318263998879
5_3C_54PER_4C_NEWSTRUCTURE,737378,5_3C_54PER_4C_NEWSTRUCTURE|737378,main_peak_temp_min_c,peak_temp_min,1314,1.0,1314.0,32.27,34.0,1.7299999999999969,5.361016423923138,0.43031821882846594,2.3243365911548556e-60,0.0006476289589478027,0.06476289589478026,0.26490980398992525
5_3C_54PER_4C_NEWSTRUCTURE,737378,5_3C_54PER_4C_NEWSTRUCTURE|737378,main_peak_voltage_v,peak_voltage,1314,1.0,1314.0,3.127,3.096,-0.030999999999999694,-0.9913655260633097,-0.8093604584003044,1.5515118512637402e-305,-2.2843070085112066e-05,-0.0022843070085112067,0.6662882216707832
5_3C_54PER_4C_NEWSTRUCTURE,737378,5_3C_54PER_4C_NEWSTRUCTURE|737378,main_peak_width_v,peak_width,1314,1.0,1314.0,0.33,0.337,0.007000000000000006,2.121212121212123,0.6638030672496731,1.020446966214849e-167,7.597364046725521e-06,0.0007597364046725521,0.387463154637655
5_3C_54PER_4C_NEWSTRUCTURE,737380,5_3C_54PER_4C_NEWSTRUCTURE|737380,main_peak_area,peak_area,934,1.0,934.0,1.185,0.773,-0.41200000000000003,-34.76793248945148,-0.9985211690373794,0.0,-0.0003084967115707133,-0.030849671157071327,0.8644207348398486
5_3C_54PER_4C_NEWSTRUCTURE,737380,5_3C_54PER_4C_NEWSTRUCTURE|737380,main_peak_height_dqdv,peak_height,934,1.0,934.0,3.764,2.37,-1.3939999999999997,-37.035069075451645,-0.9875267789949022,0.0,-0.0010402516572672524,-0.10402516572672524,0.8720969033069499
5_3C_54PER_4C_NEWSTRUCTURE,737380,5_3C_54PER_4C_NEWSTRUCTURE|737380,main_peak_prominence,peak_prominence,934,1.0,934.0,3.764,2.37,-1.3939999999999997,-37.035069075451645,-0.9875267789949022,0.0,-0.0010402516572672524,-0.10402516572672524,0.8720969033069499
5_3C_54PER_4C_NEWSTRUCTURE,737380,5_3C_54PER_4C_NEWSTRUCTURE|737380,main_peak_skewness,peak_skewness,934,1.0,934.0,-0.309,-0.247,0.062,20.06472491909385,0.7751568380854081,4.442899839980251e-188,4.485090366220206e-05,0.004485090366220206,0.5981774368070804
5_3C_54PER_4C_NEWSTRUCTURE,737380,5_3C_54PER_4C_NEWSTRUCTURE|737380,main_peak_temp_avg_c,peak_temp_avg,934,1.0,934.0,31.94,31.94,0.0,0.0,0.32089299093610457,8.209568258315494e-24,0.00046985935103892627,0.04698593510389263,0.0996319230548498
5_3C_54PER_4C_NEWSTRUCTURE,737380,5_3C_54PER_4C_NEWSTRUCTURE|737380,main_peak_temp_max_c,peak_temp_max,934,1.0,934.0,33.31,33.24,-0.07000000000000028,-0.21014710297208128,0.2998765376860111,7.334112550719464e-21,0.0004369261983336145,0.043692619833361444,0.08529028432623376
5_3C_54PER_4C_NEWSTRUCTURE,737380,5_3C_54PER_4C_NEWSTRUCTURE|737380,main_peak_temp_min_c,peak_temp_min,934,1.0,934.0,30.68,30.85,0.1700000000000017,0.554106910039119,0.3917387859840153,1.2749442274182757e-35,0.0006625782480039303,0.06625782480039302,0.18781777997819715
5_3C_54PER_4C_NEWSTRUCTURE,737380,5_3C_54PER_4C_NEWSTRUCTURE|737380,main_peak_voltage_v,peak_voltage,934,1.0,934.0,3.131,3.078,-0.052999999999999936,-1.6927499201533038,-0.790485425151092,1.2279115215507524e-200,-3.4896847008569035e-05,-0.0034896847008569036,0.6195400025318115
5_3C_54PER_4C_NEWSTRUCTURE,737380,5_3C_54PER_4C_NEWSTRUCTURE|737380,main_peak_width_v,peak_width,934,1.0,934.0,0.324,0.333,0.009000000000000008,2.77777777777778,0.6099338995785462,2.978555601481182e-96,7.3314503946140306e-06,0.000733145039461403,0.3168211301091931
